 0,00 GAZP|302|68|Max Williams A/D | 3|1|3||4 дня падения, 1 дня в 
13,83 ROSN|94|201|Max Williams A/D |18|1|3||2 дня роста, 1 дня в 
13,89 ROSN|72|201|Max Williams A/D |23|1|3||2 дня роста, 1 дня в 
13,95 NVTK|86|201|Min Williams A/D |17|1|3||2 дня падения, 1 дня в 
14,08 ROSN|71|201|Max Williams A/D |24|1|3||2 дня роста, 1 дня в 
14,29 NVTK|77|201|Min Williams A/D |19|1|3||2 дня падения, 1 дня в 
14,29 ROSN|70|201|Max Williams A/D |25|1|3||2 дня роста, 1 дня в 
14,46 SBER|83|191|Max Williams A/D |25|1|3||2 дня роста, 1 дня в 
14,67 GAZP|75|183|Max Williams A/D |22|1|3||2 дня роста, 1 дня в 
14,71 GAZP|68|183|Max Williams A/D |24|1|3||2 дня роста, 1 дня в 
14,71 ROSN|68|221|Min Williams A/D |25|1|3||2 дня падения, 1 дня в 
14,75 NVTK|61|201|Min Williams A/D |25|1|3||2 дня падения, 1 дня в 
14,86 NVTK|74|201|Min Williams A/D |20|1|3||2 дня падения, 1 дня в 
14,86 ROSN|74|221|Min Williams A/D |24|1|3||2 дня падения, 1 дня в 
14,94 SBER|87|191|Max Williams A/D |22|1|3||2 дня роста, 1 дня в 
14,94 SBER|87|191|Max Williams A/D |23|1|3||2 дня роста, 1 дня в 
15,00 ROSN|89|20|Max Williams A/D |19|1|3||5 дня роста, 1 дня в 
15,00 ROSN|85|20|Max Williams A/D |20|1|3||5 дня роста, 1 дня в 
15,00 ROSN|80|20|Max Williams A/D |21|1|3||5 дня роста, 1 дня в 
15,00 ROSN|73|20|Max Williams A/D |22|1|3||5 дня роста, 1 дня в 
15,00 ROSN|72|20|Max Williams A/D |23|1|3||5 дня роста, 1 дня в 
15,00 ROSN|71|20|Max Williams A/D |24|1|3||5 дня роста, 1 дня в 
15,00 ROSN|70|20|Max Williams A/D |25|1|3||5 дня роста, 1 дня в 
15,28 NVTK|72|201|Min Williams A/D |21|1|3||2 дня падения, 1 дня в 
15,48 SBER|84|191|Max Williams A/D |24|1|3||2 дня роста, 1 дня в 
15,49 GAZP|71|183|Max Williams A/D |23|1|3||2 дня роста, 1 дня в 
15,73 SBER|89|191|Max Williams A/D |21|1|3||2 дня роста, 1 дня в 
15,79 ROSN|95|221|Min Williams A/D |19|1|3||2 дня падения, 1 дня в 
15,87 NVTK|63|201|Min Williams A/D |24|1|3||2 дня падения, 1 дня в 
15,91 ROSN|88|221|Min Williams A/D |21|1|3||2 дня падения, 1 дня в 
15,94 NVTK|69|201|Min Williams A/D |22|1|3||2 дня падения, 1 дня в 
16,16 LKOH|99|217|Max Williams A/D |25|1|3||2 дня роста, 1 дня в 
16,25 ROSN|80|221|Min Williams A/D |23|1|3||2 дня падения, 1 дня в 
16,48 ROSN|91|221|Min Williams A/D |20|1|3||2 дня падения, 1 дня в 
16,67 NVTK|66|201|Min Williams A/D |23|1|3||2 дня падения, 1 дня в 
16,87 ROSN|83|221|Min Williams A/D |22|1|3||2 дня падения, 1 дня в 
17,00 LKOH|100|217|Max Williams A/D |24|1|3||2 дня роста, 1 дня в 
17,20 SBER|93|191|Max Williams A/D |20|1|3||2 дня роста, 1 дня в 
17,31 LKOH|104|217|Max Williams A/D |23|1|3||2 дня роста, 1 дня в 
17,35 ROSN|98|201|Max Williams A/D |17|1|3||2 дня роста, 1 дня в 
17,65 ROSN|102|221|Min Williams A/D |18|1|3||2 дня падения, 1 дня в 
18,52 LKOH|108|217|Max Williams A/D |22|1|3||2 дня роста, 1 дня в 
18,87 ROSN|106|221|Min Williams A/D |17|1|3||2 дня падения, 1 дня в 
20,00 ROSN|94|45|Max Williams A/D |18|1|3||4 дня роста, 1 дня в 
20,83 ROSN|80|24|Min Williams A/D |23|1|3||5 дня падения, 1 дня в 
21,74 LKOH|69|216|Min Williams A/D |21|1|3||2 дня падения, 1 дня в 
21,88 GMKN|96|217|Max Williams A/D |22|1|3||2 дня падения, 1 дня в 
21,88 GMKN|96|217|Max Williams A/D |23|1|3||2 дня падения, 1 дня в 
21,92 LKOH|73|216|Min Williams A/D |20|1|3||2 дня падения, 1 дня в 
22,08 LKOH|77|216|Min Williams A/D |19|1|3||2 дня падения, 1 дня в 
22,22 GMKN|108|217|Max Williams A/D |17|1|3||2 дня падения, 1 дня в 
22,22 GMKN|99|217|Max Williams A/D |21|1|3||2 дня падения, 1 дня в 
22,33 GMKN|103|217|Max Williams A/D |19|1|3||2 дня падения, 1 дня в 
22,34 GMKN|94|217|Max Williams A/D |24|1|3||2 дня падения, 1 дня в 
22,54 RTKM|71|262|Max Williams A/D |17|1|3||2 дня падения, 1 дня в 
22,55 GMKN|102|217|Max Williams A/D |20|1|3||2 дня падения, 1 дня в 
22,58 GMKN|93|217|Max Williams A/D |25|1|3||2 дня падения, 1 дня в 
22,58 LKOH|62|216|Min Williams A/D |23|1|3||2 дня падения, 1 дня в 
22,64 GMKN|106|217|Max Williams A/D |18|1|3||2 дня падения, 1 дня в 
22,81 LKOH|57|216|Min Williams A/D |25|1|3||2 дня падения, 1 дня в 
22,86 GAZP|92|35|Max Williams A/D |17|1|3||4 дня роста, 1 дня в 
22,86 GAZP|89|35|Max Williams A/D |18|1|3||4 дня роста, 1 дня в 
22,86 GAZP|87|35|Max Williams A/D |19|1|3||4 дня роста, 1 дня в 
22,86 GAZP|82|35|Max Williams A/D |20|1|3||4 дня роста, 1 дня в 
22,86 GAZP|80|35|Max Williams A/D |21|1|3||4 дня роста, 1 дня в 
22,86 GAZP|75|35|Max Williams A/D |22|1|3||4 дня роста, 1 дня в 
22,86 GAZP|71|35|Max Williams A/D |23|1|3||4 дня роста, 1 дня в 
22,97 RTKM|74|262|Max Williams A/D |16|1|3||2 дня падения, 1 дня в 
23,08 LKOH|104|216|Min Williams A/D |14|1|3||2 дня падения, 1 дня в 
23,33 LKOH|60|216|Min Williams A/D |24|1|3||2 дня падения, 1 дня в 
23,44 LKOH|64|216|Min Williams A/D |22|1|3||2 дня падения, 1 дня в 
23,47 LKOH|98|216|Min Williams A/D |15|1|3||2 дня падения, 1 дня в 
23,75 RTKM|80|171|Max Williams A/D |14|1|3||2 дня роста, 1 дня в 
23,81 LKOH|84|216|Min Williams A/D |18|1|3||2 дня падения, 1 дня в 
24,24 RTKM|66|262|Max Williams A/D |18|1|3||2 дня падения, 1 дня в 
24,24 SBER|87|33|Max Williams A/D |22|1|3||4 дня роста, 1 дня в 
24,24 SBER|87|33|Max Williams A/D |23|1|3||4 дня роста, 1 дня в 
24,24 SBER|84|33|Max Williams A/D |24|1|3||4 дня роста, 1 дня в 
24,24 SBER|83|33|Max Williams A/D |25|1|3||4 дня роста, 1 дня в 
24,32 RTKM|74|171|Max Williams A/D |16|1|3||2 дня роста, 1 дня в 
24,56 LKOH|57|217|Min Williams A/D |25|1|3||2 дня роста, 1 дня в 
24,68 RTKM|77|171|Max Williams A/D |15|1|3||2 дня роста, 1 дня в 
24,68 RTKM|77|262|Max Williams A/D |15|1|3||2 дня падения, 1 дня в 
24,71 RTKM|85|171|Max Williams A/D |13|1|3||2 дня роста, 1 дня в 
24,71 RTKM|85|262|Max Williams A/D |13|1|3||2 дня падения, 1 дня в 
24,72 RTKM|89|262|Max Williams A/D |12|1|3||2 дня падения, 1 дня в 
25,00 GMKN|104|217|Min Williams A/D |20|1|3||2 дня падения, 1 дня в 
25,00 LKOH|92|216|Min Williams A/D |16|1|3||2 дня падения, 1 дня в 
25,00 LKOH|88|216|Min Williams A/D |17|1|3||2 дня падения, 1 дня в 
25,00 LKOH|61|28|Min Williams A/D |24|1|2||5 дня падения, 1 дня в 
25,00 LKOH|58|28|Min Williams A/D |25|1|2||5 дня падения, 1 дня в 
25,00 LKOH|57|28|Min Williams A/D |25|1|3||5 дня падения, 1 дня в 
25,00 NVTK|81|40|Min Williams A/D |18|1|3||4 дня падения, 1 дня в 
25,00 ROSN|88|24|Min Williams A/D |21|1|3||5 дня падения, 1 дня в 
25,00 ROSN|83|24|Min Williams A/D |22|1|3||5 дня падения, 1 дня в 
25,00 RTKM|80|262|Max Williams A/D |14|1|3||2 дня падения, 1 дня в 
25,21 RTKM|119|262|Max Williams A/D | 9|1|3||2 дня падения, 1 дня в 
25,24 GMKN|103|217|Min Williams A/D |21|1|3||2 дня падения, 1 дня в 
25,35 RTKM|71|171|Max Williams A/D |17|1|3||2 дня роста, 1 дня в 
25,47 NVTK|106|223|Max Williams A/D |21|1|3||2 дня роста, 1 дня в 
25,49 NVTK|102|223|Max Williams A/D |22|1|3||2 дня роста, 1 дня в 
25,51 RTKM|98|262|Max Williams A/D |11|1|3||2 дня падения, 1 дня в 
25,60 RTKM|125|262|Max Williams A/D | 8|1|3||2 дня падения, 1 дня в 
25,71 GAZP|97|35|Max Williams A/D |16|1|3||4 дня роста, 1 дня в 
25,74 GMKN|101|217|Min Williams A/D |22|1|3||2 дня падения, 1 дня в 
25,74 NVTK|101|223|Max Williams A/D |23|1|3||2 дня роста, 1 дня в 
25,76 RTKM|66|171|Max Williams A/D |18|1|3||2 дня роста, 1 дня в 
25,77 GMKN|97|217|Min Williams A/D |23|1|3||2 дня падения, 1 дня в 
25,93 NVTK|108|223|Max Williams A/D |20|1|3||2 дня роста, 1 дня в 
26,09 LKOH|99|23|Max Williams A/D |25|1|3||5 дня роста, 1 дня в 
26,09 ROSN|95|46|Min Williams A/D |19|1|3||4 дня падения, 1 дня в 
26,09 RTKM|46|171|Max Williams A/D |23|1|3||2 дня роста, 1 дня в 
26,14 LKOH|88|217|Min Williams A/D |17|1|3||2 дня роста, 1 дня в 
26,26 NVTK|99|223|Max Williams A/D |24|1|3||2 дня роста, 1 дня в 
26,26 SBER|99|223|Max Williams A/D |18|1|3||2 дня падения, 1 дня в 
26,53 NVTK|98|223|Max Williams A/D |25|1|3||2 дня роста, 1 дня в 
26,56 LKOH|64|217|Min Williams A/D |22|1|3||2 дня роста, 1 дня в 
26,67 LKOH|60|217|Min Williams A/D |24|1|3||2 дня роста, 1 дня в 
26,67 ROSN|98|45|Max Williams A/D |17|1|3||4 дня роста, 1 дня в 
26,67 RTKM|45|171|Max Williams A/D |24|1|3||2 дня роста, 1 дня в 
26,80 SBER|97|223|Max Williams A/D |19|1|3||2 дня падения, 1 дня в 
26,83 RTKM|41|171|Max Williams A/D |25|1|3||2 дня роста, 1 дня в 
26,87 GMKN|148|67|Max Williams A/D | 9|1|3||3 дня роста, 1 дня в 
26,87 GMKN|136|67|Max Williams A/D |10|1|3||3 дня роста, 1 дня в 
26,88 SBER|93|223|Max Williams A/D |20|1|3||2 дня падения, 1 дня в 
26,92 LKOH|104|217|Min Williams A/D |14|1|3||2 дня роста, 1 дня в 
26,92 RTKM|52|171|Max Williams A/D |21|1|3||2 дня роста, 1 дня в 
26,97 SBER|89|223|Max Williams A/D |21|1|3||2 дня падения, 1 дня в 
27,12 RTKM|59|171|Max Williams A/D |19|1|3||2 дня роста, 1 дня в 
27,12 RTKM|59|262|Max Williams A/D |19|1|3||2 дня падения, 1 дня в 
27,17 GMKN|92|217|Min Williams A/D |24|1|3||2 дня падения, 1 дня в 
27,17 LKOH|92|217|Min Williams A/D |16|1|3||2 дня роста, 1 дня в 
27,27 LKOH|77|217|Min Williams A/D |19|1|3||2 дня роста, 1 дня в 
27,27 RTKM|110|262|Max Williams A/D |10|1|3||2 дня падения, 1 дня в 
27,27 RTKM|55|262|Max Williams A/D |20|1|3||2 дня падения, 1 дня в 
27,27 SBER|89|33|Max Williams A/D |21|1|3||4 дня роста, 1 дня в 
27,38 LKOH|84|217|Min Williams A/D |18|1|3||2 дня роста, 1 дня в 
27,40 LKOH|73|217|Min Williams A/D |20|1|3||2 дня роста, 1 дня в 
27,42 LKOH|62|217|Min Williams A/D |23|1|3||2 дня роста, 1 дня в 
27,45 RTKM|51|171|Max Williams A/D |22|1|3||2 дня роста, 1 дня в 
27,50 NVTK|92|40|Min Williams A/D |15|1|3||4 дня падения, 1 дня в 
27,50 NVTK|87|40|Min Williams A/D |16|1|3||4 дня падения, 1 дня в 
27,50 NVTK|86|40|Min Williams A/D |17|1|3||4 дня падения, 1 дня в 
27,54 LKOH|69|217|Min Williams A/D |21|1|3||2 дня роста, 1 дня в 
27,55 LKOH|98|217|Min Williams A/D |15|1|3||2 дня роста, 1 дня в 
27,59 SBER|87|223|Max Williams A/D |22|1|3||2 дня падения, 1 дня в 
27,59 SBER|87|223|Max Williams A/D |23|1|3||2 дня падения, 1 дня в 
27,72 SBER|101|223|Max Williams A/D |17|1|3||2 дня падения, 1 дня в 
27,78 GMKN|90|217|Min Williams A/D |25|1|3||2 дня падения, 1 дня в 
28,28 NVTK|99|201|Max Williams A/D |24|1|3||2 дня падения, 1 дня в 
28,30 ROSN|106|221|Max Williams A/D |15|1|3||2 дня падения, 1 дня в 
28,36 GMKN|156|67|Max Williams A/D | 8|1|3||3 дня роста, 1 дня в 
28,44 SBER|109|223|Max Williams A/D |15|1|3||2 дня падения, 1 дня в 
28,57 GAZP|103|35|Max Williams A/D |15|1|3||4 дня роста, 1 дня в 
28,57 LKOH|63|28|Min Williams A/D |23|1|2||5 дня падения, 1 дня в 
28,57 LKOH|62|28|Min Williams A/D |23|1|3||5 дня падения, 1 дня в 
28,57 LKOH|60|28|Min Williams A/D |24|1|3||5 дня падения, 1 дня в 
28,57 NVTK|98|201|Max Williams A/D |25|1|3||2 дня падения, 1 дня в 
28,57 SBER|105|223|Max Williams A/D |16|1|3||2 дня падения, 1 дня в 
28,57 SBER|84|223|Max Williams A/D |24|1|3||2 дня падения, 1 дня в 
28,87 SBER|97|223|Min Williams A/D |24|1|3||2 дня падения, 1 дня в 
28,87 SBER|97|223|Min Williams A/D |25|1|3||2 дня падения, 1 дня в 
28,89 ROSN|102|45|Max Williams A/D |16|1|3||4 дня роста, 1 дня в 
28,92 SBER|83|223|Max Williams A/D |25|1|3||2 дня падения, 1 дня в 
29,09 RTKM|55|171|Max Williams A/D |20|1|3||2 дня роста, 1 дня в 
29,17 ROSN|95|24|Min Williams A/D |19|1|3||5 дня падения, 1 дня в 
29,17 ROSN|91|24|Min Williams A/D |20|1|3||5 дня падения, 1 дня в 
29,25 GAZP|106|249|Min Williams A/D |24|1|3||2 дня падения, 1 дня в 
29,36 SBER|109|223|Min Williams A/D |20|1|3||2 дня падения, 1 дня в 
29,41 GAZP|102|249|Min Williams A/D |25|1|3||2 дня падения, 1 дня в 
29,41 NVTK|61|17|Min Williams A/D |25|1|3||5 дня падения, 1 дня в 
29,41 ROSN|102|221|Max Williams A/D |16|1|3||2 дня падения, 1 дня в 
29,41 SBER|102|223|Min Williams A/D |23|1|3||2 дня падения, 1 дня в 
29,46 GAZP|112|249|Min Williams A/D |23|1|3||2 дня падения, 1 дня в 
29,57 GAZP|115|249|Min Williams A/D |22|1|3||2 дня падения, 1 дня в 
29,81 SBER|104|223|Min Williams A/D |22|1|3||2 дня падения, 1 дня в 
29,91 SBER|107|223|Min Williams A/D |21|1|3||2 дня падения, 1 дня в 
30,00 GMKN|99|30|Max Williams A/D |21|1|3||4 дня роста, 1 дня в 
30,00 GMKN|96|30|Max Williams A/D |22|1|3||4 дня роста, 1 дня в 
30,00 GMKN|96|30|Max Williams A/D |23|1|3||4 дня роста, 1 дня в 
30,00 GMKN|94|30|Max Williams A/D |24|1|3||4 дня роста, 1 дня в 
30,00 GMKN|93|30|Max Williams A/D |25|1|3||4 дня роста, 1 дня в 
30,00 LKOH|100|216|Max Williams A/D |24|1|3||2 дня падения, 1 дня в 
30,00 NVTK|100|40|Min Williams A/D |13|1|3||4 дня падения, 1 дня в 
30,00 NVTK|94|40|Min Williams A/D |14|1|3||4 дня падения, 1 дня в 
30,00 ROSN|94|20|Max Williams A/D |18|1|3||5 дня роста, 1 дня в 
30,00 ROSN|71|20|Max Williams A/D |24|1|2||5 дня роста, 1 дня в 
30,00 ROSN|70|20|Max Williams A/D |25|1|2||5 дня роста, 1 дня в 
30,25 GAZP|119|249|Min Williams A/D |20|1|3||2 дня падения, 1 дня в 
30,25 GAZP|119|249|Min Williams A/D |21|1|3||2 дня падения, 1 дня в 
30,30 LKOH|99|216|Max Williams A/D |25|1|3||2 дня падения, 1 дня в 
30,30 SBER|93|33|Max Williams A/D |20|1|3||4 дня роста, 1 дня в 
30,40 RTKM|125|262|Min Williams A/D |24|1|3||2 дня падения, 1 дня в 
30,43 LKOH|100|23|Max Williams A/D |24|1|3||5 дня роста, 1 дня в 
30,43 ROSN|102|46|Min Williams A/D |18|1|3||4 дня падения, 1 дня в 
30,47 RTKM|128|262|Min Williams A/D |23|1|3||2 дня падения, 1 дня в 
30,61 ROSN|98|221|Max Williams A/D |17|1|3||2 дня падения, 1 дня в 
30,77 LKOH|111|52|Max Williams A/D |21|1|3||4 дня роста, 1 дня в 
30,77 LKOH|108|52|Max Williams A/D |22|1|3||4 дня роста, 1 дня в 
30,77 LKOH|104|216|Max Williams A/D |23|1|3||2 дня падения, 1 дня в 
30,77 RTKM|41|13|Max Williams A/D |25|1|3||6 дня роста, 1 дня в 
31,15 GAZP|122|249|Min Williams A/D |19|1|3||2 дня падения, 1 дня в 
31,34 GMKN|178|67|Max Williams A/D | 7|1|3||3 дня роста, 1 дня в 
31,40 RTKM|121|262|Min Williams A/D |25|1|3||2 дня падения, 1 дня в 
31,43 GAZP|127|35|Max Williams A/D |11|1|3||4 дня роста, 1 дня в 
31,43 GAZP|121|35|Max Williams A/D |12|1|3||4 дня роста, 1 дня в 
31,43 GAZP|112|35|Max Williams A/D |13|1|3||4 дня роста, 1 дня в 
31,43 GAZP|107|35|Max Williams A/D |14|1|3||4 дня роста, 1 дня в 
31,65 SBER|161|79|Max Williams A/D | 9|1|3||3 дня роста, 1 дня в 
31,91 ROSN|94|221|Max Williams A/D |18|1|3||2 дня падения, 1 дня в 
32,14 LKOH|70|28|Min Williams A/D |21|1|2||5 дня падения, 1 дня в 
32,14 LKOH|69|28|Min Williams A/D |21|1|3||5 дня падения, 1 дня в 
32,14 LKOH|65|28|Min Williams A/D |22|1|2||5 дня падения, 1 дня в 
32,14 LKOH|64|28|Min Williams A/D |22|1|3||5 дня падения, 1 дня в 
32,43 RTKM|80|37|Max Williams A/D |14|1|3||4 дня роста, 1 дня в 
32,43 RTKM|77|37|Max Williams A/D |15|1|3||4 дня роста, 1 дня в 
32,61 ROSN|106|46|Min Williams A/D |17|1|3||4 дня падения, 1 дня в 
32,65 GMKN|104|49|Min Williams A/D |20|1|3||4 дня падения, 1 дня в 
32,65 GMKN|103|49|Min Williams A/D |21|1|3||4 дня падения, 1 дня в 
32,65 GMKN|101|49|Min Williams A/D |22|1|3||4 дня падения, 1 дня в 
32,69 LKOH|121|52|Max Williams A/D |18|1|3||4 дня роста, 1 дня в 
32,69 LKOH|117|52|Max Williams A/D |19|1|3||4 дня роста, 1 дня в 
32,69 LKOH|115|52|Max Williams A/D |20|1|3||4 дня роста, 1 дня в 
32,76 LKOH|132|58|Min Williams A/D |10|1|3||4 дня падения, 1 дня в 
32,76 LKOH|122|58|Min Williams A/D |11|1|3||4 дня падения, 1 дня в 
32,88 ROSN|73|221|Max Williams A/D |22|1|3||2 дня падения, 1 дня в 
33,33 GAZP|164|78|Max Williams A/D | 7|1|3||3 дня роста, 1 дня в 
33,33 GAZP|75|249|Max Williams A/D |22|1|3||2 дня падения, 1 дня в 
33,33 GMKN|108|30|Max Williams A/D |17|1|3||4 дня роста, 1 дня в 
33,33 GMKN|106|30|Max Williams A/D |18|1|3||4 дня роста, 1 дня в 
33,33 GMKN|103|30|Max Williams A/D |19|1|3||4 дня роста, 1 дня в 
33,33 GMKN|102|30|Max Williams A/D |20|1|3||4 дня роста, 1 дня в 
33,33 LKOH|60|12|Min Williams A/D |24|1|3||6 дня падения, 1 дня в 
33,33 LKOH|58|12|Min Williams A/D |25|1|2||6 дня падения, 1 дня в 
33,33 LKOH|57|12|Min Williams A/D |25|1|3||6 дня падения, 1 дня в 
33,33 ROSN|72|221|Max Williams A/D |23|1|3||2 дня падения, 1 дня в 
33,33 ROSN|102|24|Min Williams A/D |18|1|3||5 дня падения, 1 дня в 
33,33 ROSN|74|24|Min Williams A/D |24|1|2||5 дня падения, 1 дня в 
33,33 ROSN|68|24|Min Williams A/D |25|1|2||5 дня падения, 1 дня в 
33,33 SBER|113|33|Max Williams A/D |14|1|3||4 дня роста, 1 дня в 
33,33 SBER|109|33|Max Williams A/D |15|1|3||4 дня роста, 1 дня в 
33,33 SBER|105|33|Max Williams A/D |16|1|3||4 дня роста, 1 дня в 
33,33 SBER|101|33|Max Williams A/D |17|1|3||4 дня роста, 1 дня в 
33,33 SBER|99|33|Max Williams A/D |18|1|3||4 дня роста, 1 дня в 
33,33 SBER|97|33|Max Williams A/D |19|1|3||4 дня роста, 1 дня в 
33,71 GAZP|89|183|Max Williams A/D |18|1|2||2 дня роста, 1 дня в 
33,71 ROSN|89|221|Max Williams A/D |19|1|3||2 дня падения, 1 дня в 
33,80 ROSN|71|221|Max Williams A/D |24|1|3||2 дня падения, 1 дня в 
34,18 SBER|170|79|Max Williams A/D | 8|1|3||3 дня роста, 1 дня в 
34,29 GAZP|132|35|Max Williams A/D |10|1|3||4 дня роста, 1 дня в 
34,29 GAZP|82|35|Max Williams A/D |20|1|2||4 дня роста, 1 дня в 
34,29 GAZP|80|35|Max Williams A/D |21|1|2||4 дня роста, 1 дня в 
34,29 GAZP|75|35|Max Williams A/D |22|1|2||4 дня роста, 1 дня в 
34,29 GAZP|71|35|Max Williams A/D |23|1|2||4 дня роста, 1 дня в 
34,29 ROSN|70|221|Max Williams A/D |25|1|3||2 дня падения, 1 дня в 
34,48 GAZP|87|183|Max Williams A/D |19|1|2||2 дня роста, 1 дня в 
34,48 LKOH|141|58|Min Williams A/D | 9|1|3||4 дня падения, 1 дня в 
34,69 GMKN|117|49|Min Williams A/D |15|1|3||4 дня падения, 1 дня в 
34,69 GMKN|117|49|Min Williams A/D |16|1|3||4 дня падения, 1 дня в 
34,69 GMKN|114|49|Min Williams A/D |17|1|3||4 дня падения, 1 дня в 
34,69 GMKN|111|49|Min Williams A/D |18|1|3||4 дня падения, 1 дня в 
34,69 GMKN|110|49|Min Williams A/D |19|1|3||4 дня падения, 1 дня в 
34,78 LKOH|104|23|Max Williams A/D |23|1|3||5 дня роста, 1 дня в 
34,78 ROSN|111|46|Min Williams A/D |16|1|3||4 дня падения, 1 дня в 
35,00 NVTK|105|40|Min Williams A/D |12|1|3||4 дня падения, 1 дня в 
35,00 ROSN|80|20|Max Williams A/D |21|1|2||5 дня роста, 1 дня в 
35,00 ROSN|80|221|Max Williams A/D |21|1|3||2 дня падения, 1 дня в 
35,00 ROSN|73|20|Max Williams A/D |22|1|2||5 дня роста, 1 дня в 
35,00 ROSN|72|20|Max Williams A/D |23|1|2||5 дня роста, 1 дня в 
35,21 GAZP|71|249|Max Williams A/D |23|1|3||2 дня падения, 1 дня в 
35,29 NVTK|63|17|Min Williams A/D |24|1|3||5 дня падения, 1 дня в 
35,29 ROSN|85|221|Max Williams A/D |20|1|3||2 дня падения, 1 дня в 
35,37 GAZP|82|183|Max Williams A/D |20|1|2||2 дня роста, 1 дня в 
35,37 GAZP|82|249|Max Williams A/D |20|1|3||2 дня падения, 1 дня в 
35,54 GAZP|121|249|Max Williams A/D |12|1|3||2 дня падения, 1 дня в 
35,56 ROSN|106|45|Max Williams A/D |15|1|3||4 дня роста, 1 дня в 
35,63 NVTK|87|223|Min Williams A/D |16|1|3||2 дня роста, 1 дня в 
35,71 LKOH|77|28|Min Williams A/D |19|1|3||5 дня падения, 1 дня в 
35,71 LKOH|74|28|Min Williams A/D |20|1|2||5 дня падения, 1 дня в 
35,71 LKOH|73|28|Min Williams A/D |20|1|3||5 дня падения, 1 дня в 
35,71 LKOH|59|28|Min Williams A/D |25|1|1||5 дня падения, 1 дня в 
36,05 NVTK|86|223|Min Williams A/D |17|1|3||2 дня роста, 1 дня в 
36,11 GAZP|102|36|Min Williams A/D |25|1|3||5 дня падения, 1 дня в 
36,17 NVTK|94|223|Min Williams A/D |14|1|3||2 дня роста, 1 дня в 
36,23 NVTK|69|223|Min Williams A/D |22|1|3||2 дня роста, 1 дня в 
36,25 GAZP|80|183|Max Williams A/D |21|1|2||2 дня роста, 1 дня в 
36,25 GAZP|80|249|Max Williams A/D |21|1|3||2 дня падения, 1 дня в 
36,26 ROSN|91|201|Min Williams A/D |20|1|3||2 дня роста, 1 дня в 
36,36 GAZP|66|183|Max Williams A/D |25|1|2||2 дня роста, 1 дня в 
36,36 NVTK|77|223|Min Williams A/D |19|1|3||2 дня роста, 1 дня в 
36,36 ROSN|88|201|Min Williams A/D |21|1|3||2 дня роста, 1 дня в 
36,36 SBER|131|33|Max Williams A/D |12|1|3||4 дня роста, 1 дня в 
36,36 SBER|120|33|Max Williams A/D |13|1|3||4 дня роста, 1 дня в 
36,49 NVTK|74|201|Min Williams A/D |20|1|2||2 дня падения, 1 дня в 
36,54 LKOH|126|52|Max Williams A/D |17|1|3||4 дня роста, 1 дня в 
36,67 GMKN|113|30|Max Williams A/D |16|1|3||4 дня роста, 1 дня в 
36,73 GMKN|118|49|Min Williams A/D |14|1|3||4 дня падения, 1 дня в 
36,76 GAZP|68|183|Max Williams A/D |24|1|2||2 дня роста, 1 дня в 
36,76 GAZP|68|249|Max Williams A/D |24|1|3||2 дня падения, 1 дня в 
36,78 GAZP|87|249|Max Williams A/D |19|1|3||2 дня падения, 1 дня в 
36,84 ROSN|95|201|Min Williams A/D |19|1|3||2 дня роста, 1 дня в 
36,96 NVTK|92|223|Min Williams A/D |15|1|3||2 дня роста, 1 дня в 
36,96 ROSN|133|46|Min Williams A/D |12|1|3||4 дня падения, 1 дня в 
36,96 ROSN|126|46|Min Williams A/D |13|1|3||4 дня падения, 1 дня в 
36,96 ROSN|122|46|Min Williams A/D |14|1|3||4 дня падения, 1 дня в 
36,96 ROSN|117|46|Min Williams A/D |15|1|3||4 дня падения, 1 дня в 
37,00 NVTK|100|201|Min Williams A/D |13|1|2||2 дня падения, 1 дня в 
37,00 NVTK|100|223|Min Williams A/D |13|1|3||2 дня роста, 1 дня в 
37,04 NVTK|81|201|Min Williams A/D |18|1|2||2 дня падения, 1 дня в 
37,08 GAZP|89|249|Max Williams A/D |18|1|3||2 дня падения, 1 дня в 
37,14 GAZP|141|35|Max Williams A/D | 9|1|3||4 дня роста, 1 дня в 
37,14 GAZP|89|35|Max Williams A/D |18|1|2||4 дня роста, 1 дня в 
37,14 GAZP|87|35|Max Williams A/D |19|1|2||4 дня роста, 1 дня в 
37,14 GAZP|75|35|Max Williams A/D |22|1|1||4 дня роста, 1 дня в 
37,14 GAZP|71|35|Max Williams A/D |23|1|1||4 дня роста, 1 дня в 
37,14 NVTK|105|223|Min Williams A/D |12|1|3||2 дня роста, 1 дня в 
37,18 GAZP|185|78|Max Williams A/D | 6|1|3||3 дня роста, 1 дня в 
37,21 RTKM|125|43|Min Williams A/D |24|1|3||5 дня падения, 1 дня в 
37,21 RTKM|121|43|Min Williams A/D |25|1|3||5 дня падения, 1 дня в 
37,31 GMKN|204|67|Max Williams A/D | 6|1|3||3 дня роста, 1 дня в 
37,35 ROSN|83|201|Min Williams A/D |22|1|3||2 дня роста, 1 дня в 
37,36 ROSN|91|221|Min Williams A/D |20|1|2||2 дня падения, 1 дня в 
37,38 GAZP|107|249|Max Williams A/D |14|1|3||2 дня падения, 1 дня в 
37,50 GAZP|112|249|Max Williams A/D |13|1|3||2 дня падения, 1 дня в 
37,50 NVTK|116|40|Min Williams A/D |11|1|3||4 дня падения, 1 дня в 
37,50 NVTK|72|201|Min Williams A/D |21|1|2||2 дня падения, 1 дня в 
